video_id,penulis,tanggal,like_count,teks
qN3axfU1Geo,@kubilangjuga,2025-06-13 20:58:42+00:00,0,"Oke, jadi angka 446T itu didapat dari asumsi perputaran uang riil di raja ampat yg capture ratenya utk PAD cuma 1%-3%, lalu nilai asumsi tadi di-CAGR selama 50 tahun (tentu saja CAGR mengasumsikan pertumbuhan stabil, tidak ada fluktuasi, yg mana sebenarnya kurang realistis untuk pariwisata karena ada high season dan low season). Apakah anda luput melihat masalahnya di sini? capture rate (saya asumsikan yg dimaksud adalah tax ratio) sangat rendah sehingga PAD rendah (jauh di bawah seharusnya) sehingga permbangunan utk pertumbuhan ekonomi setempat juga terhambat. bahkan Tempo menulis 2 tahun lalu industri pertambangan menyumbang 40% dari PDRB raja ampat, peringkat 1, disusul pertanian kehutanan perikanan. Tahun lalu Detik juga menulis data dari KPK bahwa pungli ke wisatawan di raja ampat mencapai 18,2M/tahun, ini mencakup pungutan masyarakat terhadap hotel-hotel dan masalah regulasi soal sampah mereka. Jadi sebenarnya industri pariwisata juga --meminjam istilah yg biasa digunakan civil society-- ""problematik"". Apakah jika dipertahankan seperti ini potensi wisatanya bisa tetap tumbuh hingga 446T pada 50 tahun ke depan? saya ragu.

Iseng-iseng tanya pendapat AI (perplexity), ia menjawab bahwa industri pertambangan mampu memberikan kontribusi ekonomi yg besar di awal dan berkurang (5%/tahun) setelah tahun ke-8. Di lain pihak, industri pariwisata memberikan pemasukan yg stabil (CAGR 7%) tapi kecil. Saya tanya mana yg lebih menguntungkan dalam jangka 50 tahun jika menggunakan model ekonomi yg sesuai, dia memberikan angka kumulatif 1557T utk GDP industri nikel vs 9T utk industri pariwisata dgn pertumbuhan stabil setiap tahun. Model mana yg lebih valid, entahlah, saya bukan ekonomis.

Soal pelestarian alam vs pembangunan ekonomi sudah lama sekali jadi isu di sini bahkan hingga ke politik global. Ingat CPO indonesia di-ban uni eropa karena isu deforestasi? sebagian melihat ini adalah trade barrier dari eropa yg produknya terancam oleh CPO indonesia. Tapi gimana ya, setiap pembangunan pasti akan berdampak pada lingkungan. Rumah yg kita huni saja mungkin bekas nebang hutan atau ngurug rawa, dan kita setiap harinya menghasilkan sekian kilogram sampah dan polusi air maupun udara, just to stay alive. Soal apakah raja ampat harus memilih industri pariwisata atau pertambangan, saya jadi ingat contoh klasik yang digunakan dosen saya dulu di kuliah penyelesaian sengketa: A membutuhkan 1000 tangkai bunga, berebutan dgn B yg membutuhkan 1000 kuntum bunga karena di pasar hanya tersedia 1000 bunga saja, lalu siapa yg harus mengalah? ternyata tidak ada yg perlu mengalah, bisa win-win karena A hanya butuh tangkainya dan B hanya butuh kuntumnya. Selama beberapa tahun (sejak 2019?) industri pertambangan sudah konsisten menyumbang PDRB raja ampat di sekitaran 30%, begitu juga perikanan (yg di video ini katanya dulu merusak alam karena overfishing). Apa memang tidak bisa pariwisata dan tambang jalan bersamaan?  industri tambang yg memberikan pemasukan besar di awal hasilnya dapat digunakan utk mengembangkan industri pariwisata, membuat pengelolaan pariwisata lebih profesional, lebih memberikan nilai tambah/premium."
qN3axfU1Geo,@ridhokhairian9100,2025-06-13 16:18:12+00:00,0,"Saya setuju stop semua tambang2 yang merusak lingkungan. 
Dan mulai perbaikan lingkungan.."
qN3axfU1Geo,@sansluckind3271,2025-06-13 14:56:59+00:00,0,"Wajah Raja Ampat terpampang jelas di Uang 100 Ribu dan Nominal yang paling Besarr,  Hal yang harusnya patut dibanggakan malah di rusak oleh Pemerintah sendiri, NEGARA APA INI?"
qN3axfU1Geo,@syahrilrukli5103,2025-06-13 14:15:18+00:00,0,coba bang riset tentang hilirisasi nikel di halmahera
qN3axfU1Geo,@Noninurgani,2025-06-13 13:56:38+00:00,0,"Suruh mereka (pemerintah) untuk stop mencetak rupiah, anjir lah duit 100 rebu gak sampe sehari, udah mah duit gua sedikit kena inflasi pula kontol'y"
qN3axfU1Geo,@shawrr-z2d,2025-06-13 13:38:23+00:00,1055,"ada yang yapping bilang gak boleh berpendapat kalau bukan sarjana terkait masalah ini. jadi yah sebagai mahasiswa yang udah sidang dan nunggu wisuda, gue rasa ga akan salah gue angkat bicara masalah ini. Gue di jurusan manajemen sumberdaya perairan, fakultas kelautan. abis yudisium nnti bakalan dpt gelar S.Pi. bisa ditebak apa yg gue pelajari dari jurusan ini. 

Gue gak liat ada masalah dengan konten bang ferry, perhitungan beliau valid. Ingat, yg rusak di raja ampat bukan ekosistem laut doang, tp seluruh ekosistem pesisir yg mencakup ekosistem mangrove dan terumbu karang. Restorasi terumbu karang aja lama, bisa makan waktu puluhan tahun tergantung kerusakannya. Seakan2 perubahan iklim belum cukup untuk merusak lingkungan perairan, sekarang nambah lagi pencemaran akibat tambang. Ada deforestasi juga yg terjadi di daratan. Ini dampaknya luas banget dan dalam jangka panjang. Pemulihan lingkungan yang udah rusak itu sulit. Mohon diingat kalau raja ampat itu bukan 1 pulau kecil, tapi  terdiri dari beberapa pulau-pulau kecil. 

dengan adanya pencemaran dari pertambangan ini, berarti ada sedimen masuk ke lautan. Sedimen masuk, lautan jadi keruh sementara biota2 dan ekosistem di sekitarnya butuh lingkungan ideal untuk bisa hidup. Air keruh berarti cahaya matahari gak bisa masuk dengan benar ke lautan, gak ada cahaya matahari bikin si fitoplankton gak bisa fotosintesis. Seperti yang kita ketahui menghasilkan oksigen, dan dengan kurangnya oksigen akan berdampak langsung ke biota perairan. Kurangnya oksigen bisa mengakibatkan pemutihan karang dan rusaknya mangrove. TSS naik dan DO turun menunjukkan penurunan kualitas air. TDS (Total Dissolved Solids) mencakup zat-zat padat yang larut dalam air, termasuk ion logam berat seperti nikel, yang dapat berasal dari limbah tambang nikel TSS (Total Suspended Solids) adalah jumlah padatan yang tidak larut dan tersuspensi dalam air, sedangkan DO (Dissolved Oxygen) adalah kadar oksigen yang terlarut dalam air. 

Apa lu pikir dampaknya berhenti di lingkungan aja? pernah mikir gak gimana dampaknya ke msyarakat setempat yg mata pencahariannya bersumber dari ekosistem pesisir? Berarti masuknya ke dampak sosial, ekonomi, lingkungan. Apa yg bang ferry bahas malah sebenarnya cuma kulitnya doang, belum nyentuh smpe inti terdalamnya. Lu kalau liat detail hitung2an kerusakannya mungkin bakalan geleng2 sendiri krna semua rincian ada disitu. Belum lagi kita bahas sebab akibat. Masalah pertambangan ini mengakibatkan butterfly effect yg serius, menjalar kemana2 dan di segala aspek. Masalahnya kompleks banget yg gue rasa ga mungkin bisa dibahas dgn detail dengan video 17 menit tp ttp dibahas bang ferry biar kita minimal banget paham kenapa penambangan ini adalah hal besar yang wajib dihentikan. 



Selain masalah lingkungan, ada masalah hukum juga. Di pulau-pulau kecil itu gak boleh ada penambangan krna bisa bikin kerusakan yang gak bisa dipulihkan. ini  berdasarkan ketentuan Undang-Undang Nomor 1 Tahun 2014 tentang Pengelolaan Wilayah Pesisir dan Pulau-Pulau Kecil (PWP3K) dan Putusan Mahkamah Konstitusi (MK) Nomor 35/PUU-XXI/2023 yang melarang aktivitas tambang di wilayah pesisir dan pulau kecil. Penjelasan gue pun juga cuma kulit2nya, mungkin bbrp bulan atau bbrp tahun lagi lu bakalan nemu jurnal terkait penambangan nikel di raja ampat dan dampaknya terhadap lingkungan, terhadap penghidupan masyarakat, dan mungkin ada sorotan hukumnya juga."
qN3axfU1Geo,@brdmw4517,2025-06-13 13:23:48+00:00,0,"masalah kompleks bgini akarnya itu otak rata2 manusia indonesia, liat deh gausah jauh2 ke raja ampat, di lingkungan sekitar aja udh jadi rahasia umum kelakuan culas, rakus, kapitalisme udh jadi makanan sehari2 semenjak dari dlu, sekarang lebih kentara karena sosmed udh merajalela, klo mau hal2 krusial yg kompleks kyk kasus tambang nikel raja ampat ini teratasi dan tidak terulang kembali, plis berubahlah masing2 dari kalian dari sifat2 jelek dan bodoh, ubah mindset kalian, coba bayangkan klo dari 300juta jiwa mikir harus berubah dari diri sendiri, gmn jadinya rata2 negara ini?? ya klo aku membahas kasus ini sudah susah, solusi jangka panjangnya coba ikut andil merubah sifat jelek kita, menjadi lebih baik agar nantinya kejadian BODOH seperti ini tidak terulang kembali."
qN3axfU1Geo,@FaktaTanpaBatass,2025-06-13 13:17:26+00:00,0,"Halo kak, maaf ganggu. Saya ingin minta bantuan. Teman saya jadi korban penyebaran foto telanjang oleh mantannya sendiri. Sekarang dia trauma dan kami sedang proses hukum.

Kami ingin suara korban ini nggak tenggelam. Kalau kakak bisa bantu angkat kasus ini atau viralkan nama pelaku, kami sangat terbantu 🙏"
qN3axfU1Geo,@Audiosira,2025-06-13 13:01:00+00:00,0,"Justru di situlah pintarnya regulasi ini. 200 triliun itu kalau dijadikan tambang nikel masuk ke kantong mereka, bukan ke masyarakat. 200 triliun ke kantong mereka otomatis mereka jadi kaya dong bukan masyarakatnya yang jadi kaya. Ngapain ngasih uang ke a masyarakat. Mending ngasih yang ke kantong sendiri."
qN3axfU1Geo,@sa3a78,2025-06-13 12:47:04+00:00,2,"Sangat setuju, pertambangan di sekitar Raja Ampat harus dihentikan, tidak peduli jika jarak hanya 40km. Apalagi jika dari pariwisata sendiri sdh dapat lebih. Saya pendukung pemerintahan Pak Prabowo, tapi untuk hal ini saya menolak . Ingat kita jangan rakus. Seperti bung Ferry bilang, biaya utk restorasi lebih besar dan banyak mudaratnya."
qN3axfU1Geo,@rhmtsyah,2025-06-13 12:30:38+00:00,0,"Bang gw baru nonton, apresiasi terhadap karya lu bang dan gua masih heran kenapa orang yang setidak kompeten itu menjadi menteri ESDM..."
qN3axfU1Geo,@wahyuprabowo7193,2025-06-13 12:09:24+00:00,0,"Rakusnya para Oligarki untuk kepentingan kelompoknya sendiri, masalah bencan ya rakyat yang menanggung , mirip seperti kolonial caranya , bekingan banyak hukum sampai pemuka agama berkedok tameng Oligarki, padahal kalau saling menjaga alam tanpa merusak semua akan baik2 saja dan bisa jadi win2 solution , menjadikan EkoWisata serta Edukasi yang baik bagi penelitian bagi generasi penerus"
qN3axfU1Geo,@dindafelilahdwiningrum3603,2025-06-13 11:58:47+00:00,0,"Pemerintah tidak memikirkan rakyat itu intinya, hanya untuk memuaskan kepentingan kepentingan tertentu !!!, Kalau pun mementingkan rakyat harusnya tidak melakukan kebijakan yang gegabah, harus memikirkan dampak dan akibat dari kebijakan yang diambil"
qN3axfU1Geo,@DokterRhezaGaming,2025-06-13 10:58:40+00:00,0,"ini kan program sejak kampanye kan hilirisasi hilirisasi nikel ya. apakah hitungan tadi sudah memasukkan ""hilirisasi""? (bertanya dengan nada sopan santun)

gue gk mendukung tambang di raja ampat. pure curiosity aja. mksdnya knp masih ada org yg mikir klo tambang ini lebih untung (selain klo emg org tersebut ya memang ingin merebut keuntungan masyarakat lokal; ini suudzon gue aja)."
qN3axfU1Geo,@KnuckleShot99,2025-06-13 10:40:08+00:00,2,"Konsep bahwa dampak tambang melampaui batas koordinat operasionalnya merupakan prinsip dasar dalam ekologi industri dan hidrogeologi. 

1. **Mobilitas Polutan Melalui Siklus Air (Berdasarkan Hidrologi & Geokimia):**  
   Limbah pertambangan (logam berat, asam tambang, sedimen) tidak statis. Riset menunjukkan polutan bermigrasi melalui:  

   - **Air Permukaan:** Studi *Journal of Environmental Management* (2022) membuktikan erosi di area tambang meningkatkan mobilisasi logam berat (e.g., merkuri, arsen) ke sungai hingga **50-200%** dibanding area alami.  

   - **Infiltrasi ke Akuifer:** Penelitian *Water Research* (2021) menemukan kontaminan seperti nikel dan kadmium dapat meresap hingga >20 meter ke tanah dalam 5 tahun, mencemari air tanah.  

   - **Transportasi ke Laut:** Model hidrodinamik di *Nature Communications* (2020) menunjukkan partikel halus dari limbah tambang di pulau kecil (<1000 km²) mencapai zona pesisir dalam **hitungan hari-minggu** via aliran permukaan dan rembesan air tanah.  

2. **Kerentanan Pulau Kecil (Berdasarkan Ekologi Lanskap):**  
   - **Luas Terbatas, Konektivitas Tinggi:** Pada pulau kecil, jarak 30 km **bukan zona penyangga efektif**.

 Menurut *Global Ecology and Biogeography* (2023), fragmentasi habitat di pulau kecil mempercepat aliran polutan antar-ekosistem (darat-pesisir-laut) akibat rasio garis pantai/luas yang tinggi.  

   - **Sensitvitas Hidrogeologi:** Akuifer pulau kecil (umumnya tipis dan terhubung langsung ke laut) rentan terhadap intrusi air asin dan kontaminasi. Data *UNEP* (2022) menunjukkan >60% pulau kecil di Pasifik mengalami penurunan kualitas air tanah akibat aktivitas darat.  

3. **Pendekatan Parsial vs. Holistik (Berdasarkan Teori Sistem Kompleks):**  
   Memandang tambang hanya sebagai ""titik koordinat"" mengabaikan prinsip **konektivitas ekosistem** (*Landscape Ecology*, 2021).

Polutan bergerak melalui jaringan air, rantai makanan, dan pergerakan biota. Studi kasus di Filipina (*Environmental Science & Technology*, 2023) membuktikan pencemaran kadmium dari tambang darat terdeteksi pada terumbu karang sejauh 40 km.  

4. **Tanggung Jawab Ekologis yang Terabaikan:**  
   Klaim ""jarak 30 km aman"" bertentangan dengan:  
   - Prinsip ***Precautionary Principle*** (Prinsip Kehati-hatian) dalam hukum lingkungan internasional.  

   - Bukti empiris transfer polutan lintas-batas ekosistem (*Frontiers in Marine Science*, 2022).  
   - Konsep **""ecological footprint""** pertambangan yang jauh melebihi tapak fisiknya (*Journal of Industrial Ecology*, 2020).  

**Kesimpulan Ilmiah:**  
Pertambangan di pulau kecil memerlukan pendekatan **sistemik-integratif** yang mempertimbangkan dinamika hidrologi, konektivitas lanskap, dan kerentanan ekosistem. 

Menyangkal dampak lintas-batas bukan hanya kekeliruan ilmiah, tetapi mengindikasikan **ignoransi terhadap bukti empiris** atau **bias kepentingan** yang mengabaikan prinsip keberlanjutan. 

Dalam konteks pulau kecil, setiap intervensi industri berskala besar berpotensi menjadi *tipping point* bagi keseimbangan ekologis seluruh pulau."
qN3axfU1Geo,@aliakhmadakbar161,2025-06-13 10:30:27+00:00,0,"Sektor pertambangan bukanlah musuh, tapi alat untuk kemajuan jika diatur dengan prinsip keadilan dan keberlanjutan. Contoh Chili membuktikan bahwa nasionalisasi parsial dan regulasi ketat bisa mengoptimalkan manfaat SDA tanpa mengorbankan rakyat atau alam. Indonesia harus belajar dari ini agar tidak sekadar menjadi pengekspor bahan mentah, tapi pemain utama dalam rantai nilai global.  
Jangan terlalu terhasut saya sebagai pemilik tambang kecil juga ikut""an diawasi ormas setempat sekarang 😅"
qN3axfU1Geo,@yosael7176,2025-06-13 09:25:11+00:00,0,"Kenapa gw dengernya sakit hati banget ya, apalgi warga lokal. Kalimantan yg di keruk batu baranya dan di gunduli hutannya (yg katanya untuk ekonomi) rakyatnya jg gitu2 aj, yg konglo 1,2 org(orang jakarta lagi)... Ini kah yg namanya ""yang menyatakan bahwa bumi, air, dan kekayaan alam yang terkandung di dalamnya dikuasai oleh negara dan dipergunakan untuk sebesar-besarnya kemakmuran rakyat"".. Yaaa rakyat zimbabwe mungkin"
qN3axfU1Geo,@Feystory99,2025-06-13 08:36:48+00:00,0,"Hasil tambang melimpah, tapi masih banyak rakyat yang sengsara dan pendidikan tidak merata sedangkan hutang negara bukannya berkurang malah bertambah banyak LUCUNYA +62 😂"
qN3axfU1Geo,@dimasbagus3109,2025-06-13 08:25:23+00:00,0,"Jujur melihat pemerintah rasanya muak dan miris, konyol.. gak kebijakan dan mentrinya kalau ngomong dan mikir gak di atur dulu.."
qN3axfU1Geo,@justsimple_,2025-06-13 07:38:50+00:00,0,makasih banget bang Ferry karena masih terus mengeduksi warga sipil!! Sukses selalu
qN3axfU1Geo,@smartdetoxsehati2694,2025-06-13 07:00:44+00:00,0,"Pada kenyataannya pulau2 yang kita lihat di raja ampat sudah tercemar sampah plastik.

Ada juga penyu mati akibat plastik."
qN3axfU1Geo,@robeeteam3399,2025-06-13 05:52:15+00:00,0,"Bang, mantapkan diri suatu hari jadi menteri, Gaperlu menteri Indo, negara baru juga gpp karena Indo sudah hancur oleh manusia2 tua bangka yang duduk nyaman di rezim, menggerogoti negeri sampai habis sumber daya nya."
qN3axfU1Geo,@nirwandareygad7457,2025-06-13 05:50:53+00:00,0,Pemerintah Pusat kan gak dapat bagian wkwk jadi dengan kuasanya dijadikan Tambang sehingga bisa bermanfaat apalagi untuk pemerintah pusat di masa jabatannya 😂
qN3axfU1Geo,@heripurwanto2602,2025-06-13 05:50:14+00:00,9,"Tangkap Jokowi ,LBP,dan Bahlil dan Adili , Pak Prabowo hati2 jangan di kelabuhi Bahlil masak Perusahaan tambang yang blm operasi dicabut izin duluan , PT GAG masiih operasi dan hanya di hentikan sementara ."
qN3axfU1Geo,@Wismatri,2025-06-13 05:14:24+00:00,0,"Hal apapun digoreng 2 ...apapun...Gilaa...!!
Cuan buat kau ...tapi resah buat rakyat....dasar Komunis iblis kau...!!"
qN3axfU1Geo,@alepengg,2025-06-13 04:56:36+00:00,0,"""Bang, selain Raja Ampat, di Bantaeng (Sulsel) juga parah. Limbah nikel numpuk di pinggir jalan sampai setinggi bukit. Debu nyebar ke rumah, sungai dan laut tercemar, dan jalanan makin rawan kecelakaan. Warga cuma bisa ngeluh, tapi yang bersuara malah dibungkam. Tolong angkat juga suara mereka."""
qN3axfU1Geo,@AEU_Ghost18,2025-06-13 04:54:21+00:00,0,Ni negara kalo ngandelin SDA terus menerus bakalan hancur sehancur hancurnya negara ini
qN3axfU1Geo,@dml_makassar,2025-06-13 04:48:09+00:00,0,Terus berikan konten edukasi yang bermanfaat seperti ini bang biar masyarakat tersadarkan 🔥
qN3axfU1Geo,@HartoHarto-x1z,2025-06-13 04:43:24+00:00,0,Hancur sudah negeri di buat jokowie dan kroni
qN3axfU1Geo,@LOWKI_GAME,2025-06-13 04:43:16+00:00,0,"Bang ini saya orang bodo ya, bukannya kalo pemerintah mau stop penambangan kan tinggal stop ya? Kan yg bisa ngasih ijin pemerintah kan bang? Iya kan bang? Bang?"
qN3axfU1Geo,@Wzycoaja,2025-06-13 04:23:13+00:00,0,Lu goblok tolak kgiatan diraja empat EGOIS bener
qN3axfU1Geo,@AndiJakarya,2025-06-13 04:10:59+00:00,0,"Ketamakan manusia, sampe alam pun jadi korban !! , alam tanpa manusia akan jauh baik baik saja , sedangkan manusia tanpa alam tidak akan baik baik saja !!!!"
qN3axfU1Geo,@dianpangestu7397,2025-06-13 04:08:06+00:00,0,"investasi jangka panjang ya lebih bagus biarkan raja ampat jadi natural, tapi sudah ternodai merkuri 🥲"
qN3axfU1Geo,@axfr_,2025-06-13 04:04:39+00:00,0,pemerintah nya aja berasal dari oligarki ya wajar kalo mereka berkerumun bersama oligarki
qN3axfU1Geo,@wahyuprabowo7193,2025-06-13 04:03:12+00:00,0,"Kalo negara kita kaya Kolombia , yang berani melawan pemerintah bahkan bisa ........ Biar ada perlawanan langsung di dor sama anak 15 tahun"
qN3axfU1Geo,@suyatnoayat2464,2025-06-13 03:55:12+00:00,0,Walaupun kita menolak tapi pejabat setuju kita bisa ap
qN3axfU1Geo,@arierhamdlan,2025-06-13 03:50:24+00:00,0,"Yg koment ngelunjak, pasti buzzer rp😂😂😂
Semngant bang, share yg bermanfaat 🎉🎉🎉"
qN3axfU1Geo,@stefanussutrisno2332,2025-06-13 03:35:20+00:00,0,"Bang Fer, numpang nanya
Apakah setiap pemerintahan membuat kebijakan atau apapun itu, tidak membuat study kelayakannya terlebih dahulu?
Aneh aja kenapa disebut wakil rakyat... rakyat yg mana..."
qN3axfU1Geo,@bonbon_aska,2025-06-13 03:34:06+00:00,0,"bang Ferry ini makin kesini makin mirip professor di money heist. terima kasih penjelasannya bang.

banyak komen yang mendukung pertambangan. ga salah kalau short term, cuma mereka lupa nikel itu penting ya karena ke depannya transportasi akan menggunakan energi terbarukan yaitu tenaga listrik. dimana nikel merupakan salah satu bahan utama baterai kendaraan listrik. bukannya me""monopoli"" untuk memajukan industri otomotif, malah dijual ke negara sebelah, terus kita disuruh beli hasil akhirnya..."
qN3axfU1Geo,@stevanezaradikirana2790,2025-06-13 03:05:28+00:00,0,"9:51 adalah permulaan fokus saya. Keren lo!

Fokus kedua saya ada di kita hanya punya 1 raja ampat. Kelas! Haha.

Perbanyak konten begini, bang. Yang langsung membedah langkah2 politik kebijakan pemerintah supaya terbuka gamblang siapa yang diuntungkan dengan itu.

Ajak dan ajar masyarakat mengkritisi pemerintah dengan argumen yang bulletproof.

Terima kasih."
qN3axfU1Geo,@madeleinetoto1610,2025-06-13 02:56:09+00:00,0,"Orang lupa keindahan yg diciptakan Tuhan sang pencipta juga harus dihormati, dipelihara, bukan dirusak. Eksploitasi ditunda bukan dicabut. Jadi bagaimana? Ada yg cinta Tuhan, ada yg Tuhannya uang. Keduanya tdk bisa jalan bareng."
qN3axfU1Geo,@acanayam5068,2025-06-13 02:43:46+00:00,0,"yang kasih ijin di ganyang, di era siapa? toh hasil nikel juga gak bermanfaat buat rakyat lgsg kok apalagi orang papua.
bumi papua di rampok tapi rakyat diterlantarkan, rezim kemarin pura2 bangun pspua tau2 mau rusak papua."
qN3axfU1Geo,@akoevince,2025-06-13 02:38:39+00:00,0,"Siapun Presidennya, eksploitasi tetap terjadi."
qN3axfU1Geo,@wilyantidewi9063,2025-06-13 02:12:31+00:00,0,Sadar gk sih pemerintah membangun infrastruktur  di Papua sebenarnya u membuka infrastruktur  u pertambangan dan pengusaha kelapa sawit gk semata2 membangun Papua u kemajuan rakyatnya  ... only one Word... jahat ...
qN3axfU1Geo,@Airlangga7Foldism,2025-06-13 02:03:08+00:00,0,"Kita blm bicara soal pelanggaran hukum dimana kata menteri bahlil amdal sudah ada dari 2017
Padahal sblm adanya UU cipta kerja, proses amdal harus melibatkan persetujuan masyarakat. Dikira masyarakat raja ampat hanya ada di pulau gag saja, trus waktu persidangan apa masyarakat sudah diajak dan dijelaskan dampak negatif dari adanya pertambangan?
Kalau masyarakat diberi tahu saya yakin 100% tidak ada mayarakat yg setuju dan amdal tsb otomatis gagal"
qN3axfU1Geo,@TheDensha,2025-06-13 01:39:05+00:00,0,"Sy lhir bsar dipapua jd sdh tau wataknya. Sy sm spt klian meneriakkan save raja ampat krn sy jg makan dr prwsata trsbt. Cm akhrnya sy jleeb sndri krn apa, efek domino pemerintah mncbut ijin tmbang dipulau kawe dkat wayag malah mayarakatnya sndiri menutup objek wisata wayag😂😂😂😂😂😂. Skedar info sj ikon raja ampat bukan piaynemo tp wayag. Kalau masalah tanah, merdeka wuiihh cpt dn byk yg kumpul meneriakkan tp giliran save rampat mlh msyarakatnya yg dkit meneriakkan. Yg turun dijln dikit utk demo beda klau demo papua merdeka"
qN3axfU1Geo,@nightsky6649,2025-06-13 01:22:02+00:00,1,"Mayoritas pemerintah berisi koruptor dan rekan koruptor , menggerogoti sumber daya alam , merusak lingkungan dan harta masyarakat , semua dilakukan agar mereka pemerintah hidup enak , apa itu kesejahteraan masyarakat , apa itu perkembangan negara , mereka tidak peduli , serusak itu pemerintahan indonesia ."
qN3axfU1Geo,@kangbay5502,2025-06-13 01:20:08+00:00,0,"Hadeh negara lain aja pemerintah nya bener"" di jaga kalo alam nya bagus 1hewan kecil atau tanaman mereka udah stres kaya orang gila, lah ini pemerintah negara Indonesia malah pengen di rusak, inilah pemerintah Indonesia yang mencontohkan dan mengajarkan masyarakat menjadi SDM rendah 😂😂😂"
